"～一方だ","（その傾向がますます進むことを示す。）:Diễn tả việc xu hướng đó ngày càng tiếp diễn","[動－辞書形]＋一方だ","最近、パソコン通信の利用者は増える一方だ。:Gần đây người dùng máy tính để trao đổi thông tin ngày càng tăng lên.<br>都市の環境は悪くなる一方なのに、若者は都会にあこがれる。:Dù môi trường đô thị ngày càng xấu đi, giới trẻ vẫn mơ ước sống nơi đô hội.<br>最近英語を使わないので、忘れる一方で困っている。:Gần đây vì không sử dụng tiếng Anh, quên ngày càng nhiều, thật khổ.","N2","6",",173nguphapn2,lesson5,",""
"～おそれがある","～する心配がある:Có sự lo lắng là ~, e là ~","[動－辞書形],[名－の] ＋恐れがある","早く手術しないと、手遅れになる恐れがある。:Nếu không phẫu thuật nhanh, e là muộn mất.<br>台風がこのまま北上すると、日本に上陸する恐れがある。:Nếu bão vẫn cứ tiến theo hướng Bắc như thế này, có khả năng sẽ đổ bộ vào Nhật Bản.<br>こんなに赤字が続くと、この会社は倒産の恐れがある。:Cứ tiếp tục thua lỗ như thế, công ty này có ngày phá sản.<br>この病気は伝染の恐れはありません。:Căn bệnh này không lo bị truyền nhiễm.","N2","7",",173nguphapn2,lesson5,",""
"～ことになっている","（予定・規則などを表す。 ）:Biểu thị dự định, quy tắc…","[動－辞書形／ない形－ない],[い形－い] ＋ことになっている","今度の日曜日には、友達と会うことになっています。:Chủ Nhật tới tôi định gặp mặt bạn bè.<br>この寮では、玄関は 12時に閉まることになっている。:Ở khu ký túc xá này, cửa vào đóng lúc 12h.<br>法律で、子供を働かせてはいけないことになっている。:Theo pháp luật, cấm bắt trẻ em phải lao động.<br>この席はタバコを吸ってもいいことになっている。:Ở ghế này, hút thuốc lá cũng được.","N2","8",",173nguphapn2,lesson5,",""
"～ことはない","～する必要はない:Không cần phải làm ~","[動－辞書形]＋ことはない","時間は十分あるから、急ぐことはない。:Vẫn có đủ thời gian, không cần phải vội.<br>旅行かばんならわざわざ買うことはありませんよ。私が貸してあげます。:Vali du lịch thì không cần phải lo mua đâu. Tớ cho mượn.<br>検査の結果、異常ありませんでしたから心配することはありませんよ。:Vì kết quả kiểm tra không có gì khác thường nên không cần lo lắng đâu.","N2","9",",173nguphapn2,lesson5,",""
"～しかない","～ほかに方法がない・～しなければならない:Không có cách nào khác ngoài ~ ; Cần phải làm ~","[動－辞書形]＋しかない","事故で電車が動かないから、歩いて行くしかない。:Do tai nạn nên tàu không chạy, chả có cách nào khác là đi bộ.<br>だれにも頼めないから、自分でやるしかありません。:Không nhờ ai được, tự mình phải làm thôi.<br>約束したのだから、行くしかないだろう。:Đã hẹn rồi, phải đi thôi.","N2","10",",173nguphapn2,lesson5,",""
"～ということだ(1)","～ということを聞いた （伝聞。聞いたことをそのまま引用する言い方。）:Nghe thấy nói là ~ (cách nói dẫn dụng y nguyên điều nghe được)","[動・い形・な形・名]の普通形＋ということだ","新聞によると、また地下鉄の運賃が値上げされるということだ。:Theo báo nói, giá vé tàu điện ngầm lại bị tăng lên.<br>事故の原因はまだわからないということです。:Nghe nói vẫn chưa biết nguyên nhân của tai nạn.<br>天気予報によると今年は雨が多いだろうということです。:Nghe dự báo thời tiết thì năm nay mưa nhiều đây.<br>A社の就職には推薦状が必要だということです。:Thấy nói là để xin việc ở công ty A cần phải có thư giới thiệu.","N2","1",",173nguphapn2,lesson6,",""
"～ということだ(2)","～という意味だ:Có nghĩa là ~","[動・い形・な形・名]の普通形＋ということだ","ご意見がないということは賛成ということですね。:Không có ý kiến gì tức là tán thành phải không ạ.","N2","2",",173nguphapn2,lesson6,",""
"～まい／～まいか(1)","～ないだろう （否定の推量を表す。）:Có lẽ không phải ~ (Thể hiện suy đoán phủ định)","[動－辞書形]＋まい （ただし、[動]II グループ、III グループは[ない形]にも接続する。[する]は[すまい]の形もある。 ）","あの民族紛争は容易に解決するまいと思うが、平和的解決への努力が必要だ。:Tuy tôi nghĩ là cuộc phân tranh sắc tộc đó không dễ giải quyết nhưng những nỗ lực để giải quyết một cách hoà bình là cần thiết.<br>彼はベテランの登山家だから、あんな低い山で遭難することはあるまい。:Ông ấy là nhà leo núi nhiều kinh nghiệm nên việc gặp nạn trên núi thấp cỡ đó chắc là không có đâu.<br>小さな地震が続いている。大きな地震が起こるのではあるまいか。:Vẫn tiếp diễn các địa chấn nhỏ, chắc là không có việc xảy ra động đất lớn.","N2","3",",173nguphapn2,lesson6,",""
"～まい／～まいか(2)","絶対～するのをやめよう （否定の意志を表す。）:Tuyệt đối muốn từ bỏ việc ~ (chỉ ý muốn phủ định)","[動－辞書形]＋まい （ただし、[動]II グループ、III グループは[ない形]にも接続する。[する]は[すまい]の形もある。 ）","こんなまずいレストランへは二度と来るまい。:Cái nhà hang tồi cỡ này thì không muốn đến lần thứ hai.<br>ケーキは買うまいと思っても、見るとつい買ってしまう。:Đã định không mua bánh ngọt rồi, nhìn thấy lại sơ ý mua mất.<br>彼は何も言うまいと思っているらしい。:Hình như anh ấy không định nói gì.","N2","4",",173nguphapn2,lesson6,",""
"～わけがない／～わけはない","～（の）はずがない:Không có nghĩa là ~, không chắc ~","[動・い形・な形・名]の名詞修飾型＋わけがない","あんな下手な絵が売れるわけがない。:Bức tranh tệ thế không chắc đã bán được.<br>チャンさんは中国人だから漢字が書けないわけがありません。:Vì anh Chan là người Trung Quốc nên không lí gì lại không viết được chữ Hán.<br>あんなやせた人が、相撲とりのわけがない。:Người gầy cỡ này thì không thể là lực sĩ Sumo được.<br>ここは海から遠いので、魚が新鮮なわけはない。:Chỗ này ở xa biển nên cá không thể tươi được.","N2","5",",173nguphapn2,lesson6,",""
"～わけにはいかない／～わけにもいかない(1)","理由があって～できない。:Có lý do nên ~ không làm được","[動－辞書形]＋わけにはいかない","絶対にほかの人に言わないと約束したので、話すわけにはいかない。:Vì đã hứa là tuyệt đối không nói với người khác nên không thể kể được.<br>帰りたいけれども、この論文が完成するまでは帰国するわけには行かない。:Dù muốn về nhưng tuy nhiên, đến khi hoàn thành luận văn này thì không về nước được.<br>一人でやるのは大変ですが、みんな忙しそうなので、手伝ってもらうわけにもいきません。:Làm một mình thì khó khăn nhưng vì mọi người cũng đang bận rộn, nên không nhờ ai được.","N2","6",",173nguphapn2,lesson6,",""
"～わけにはいかない／～わけにもいかない(2)","～しなければならない:Phải làm ~","[動－ない形－ない]＋わけにはいかない","あした試験があるので、勉強しないわけにはいきません。:Vì ngày mai có bài thi nên không thể không học được.<br>家族がいるから、働かないわけにはいかない。:Vì có gia đình nên không đi làm không được.","N2","7",",173nguphapn2,lesson6,",""
"～から～にかけて","～から～までの間に （時間・場所の大体の範囲を表す。）:Từ khoảng ~ đến ~ (chỉ chung phạm vi thời gian, địa điểm)","[名]＋から[名]＋にかけて","昨夜から今朝にかけて雨が降りました。:Trời đã mưa từ đêm qua đến sáng nay.<br>台風は毎年、夏から秋にかけて日本を襲う。:Các cơn bão hàng năm đổ bộ vào Nhật từ mùa hè đến mùa thu.<br>関東地方から東北地方にかけて、大きな地震があった。:Đã có động đất mạnh trong khi vực từ Kanto đến Tohoku.<br>一丁目から三丁目にかけて、道路工事が行われている。:Đang tiến hành làm đường từ khu phố 1 đến khu phố 3.","N2","8",",173nguphapn2,lesson6,",""
"たとえ～ても／たとえ～でも","もし～ても:Ví dụ, nếu như, dù cho, ngay cả nếu, tỉ như ~ thì vẫn ~","たとえ＋[動－ても],[い形－くても],[な形－でも],[名－でも]","自分で決めた道だから、たとえ失敗しても後悔しない。:Vì con đường đi do tôi tự quyết định nên nếu có thất bại thì cũng không hối tiếc.<br>たとえ難しくてもやりがいのある仕事をしたい。:Cho dù có khó khăn thì tôi vẫn muốn làm những công việc có nhiều thử thách.<br>この仕事は、たとえ困難でも最後まで頑張らなければならない。:Công việc này, dù cho có vất vả khó khăn, vẫn cần phải cố gắng đến cùng.<br>たとえお世辞でも、子供をほめられれば親はうれしいものだ。:Ngay cả nếu là lời nịnh nọt, con được khen là bố mẹ vẫn sướng.","N2","9",",173nguphapn2,lesson6,",""
"～さえ～ば","（それだけあれば／なければ、後ろの状態が成立する。）:Chỉ cần có ~ hay thành ~, trạng thái sau đó sẽ được thành lập.","[動－ます形]＋さえ＋すれば／しなければ,[い形－く],[な形－で] ＋さえ＋あれば／なければ,[名－で],[動－ば][名]＋さえ＋ [い形－ければ],[な形－なら],[名－なら]","インスタントラーメンはお湯を入れさえすれば食べられる便利な食品だ。:Mì ăn liền là thứ đồ ăn tiện lợi, chỉ cần cho nước nóng vào là ăn được.<br>道が込みさえしなければ、駅までタクシーで 10 分ぐらいだ。:Chỉ cần đường không đông, đi taxi đến ga mất chừng 10 phút.<br>交通が便利でさえあれば、この辺も住みやすいのだが。:Chỉ cần giao thông tiện lợi, sống ở quanh đây cũng dễ.<br>建設的なご意見でさえあれば、どんな小さなものでも大歓迎です。:Miễn là ý kiến có tính xây dựng, dù ít dù nhiều cũng rất hoan nghênh.<br>住所さえわかれば、地図で探していきます。:Biết địa chỉ thì đi tìm bằng bản đồ ngay.<br>あなたのご都合さえよければ、今度の日曜日のコンサートのチケットを買っておきます。:Chỉ cần anh thấy thuận lợi, em sẽ mua sẵn vé xem hoà nhạc Chủ Nhật tới ạ.<br>体さえ丈夫なら、どんな苦労にも耐えられると思う。:Chỉ cần cơ thể khoẻ mạnh, tôi nghĩ là khổ đến mấy cũng chịu được.<br>言葉さえ共通なら、お互いにもっとコミュニケーションがよくできたでしょう。:Thậm chí chỉ cần chung tiếng nói, giao tiếp lẫn nhau sẽ tốt hơn nhiều.","N2","10",",173nguphapn2,lesson6,",""
